Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Army,Omlid Tanner,164,0.523,50.6%,39.0%,65.6%,35.7%,7.3%,16.7%,50.0%,53.7%,29.5%,92.3%,18.9%,67.7%,
Army,Gramling Matt,143,0.411,38.5%,34.3%,42.9%,19.0%,33.6%,45.8%,4.5%,32.2%,17.4%,87.5%,20.3%,65.5%,
Army,Toomey Larry,137,0.419,37.6%,48.2%,42.4%,42.9%,9.5%,30.8%,50.0%,42.3%,22.4%,100.0%,33.6%,65.2%,
Army,Williams Mo,88,0.533,46.6%,20.5%,33.3%,83.3%,12.5%,45.5%,20.0%,67.0%,33.9%,95.0%,43.2%,81.6%,
Army,Rollo Travis,29,0.510,51.7%,75.9%,68.2%,73.3%,24.1%,0.0%,---,0.0%,---,---,24.1%,42.9%,
Army,Hoffman Mac,17,0.353,35.3%,5.9%,0.0%,---,5.9%,0.0%,---,88.2%,26.7%,100.0%,0.0%,---,
Army,Jordan Kieffer,14,0.366,32.1%,21.4%,33.3%,0.0%,35.7%,40.0%,50.0%,42.9%,16.7%,100.0%,35.7%,60.0%,
Army,Lenox Maxwell,12,0.620,58.3%,41.7%,60.0%,0.0%,8.3%,100.0%,0.0%,50.0%,33.3%,100.0%,58.3%,71.4%,
Army,Mammel Scott,9,0.475,44.4%,11.1%,100.0%,0.0%,0.0%,---,---,88.9%,25.0%,100.0%,11.1%,100.0%,
Army,Brown Richard,7,0.214,21.4%,0.0%,---,---,14.3%,0.0%,---,85.7%,16.7%,100.0%,0.0%,---,
Army,Weldon Kyle,2,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Army,Total,1804,0.540,50.9%,38.1%,59.9%,40.5%,23.2%,36.5%,34.0%,38.6%,33.9%,91.5%,32.2%,70.0%,
Northern Colo.,Barden Derrick,313,0.615,60.1%,58.1%,70.9%,46.5%,28.1%,39.8%,34.3%,13.7%,37.2%,87.5%,36.7%,66.1%,
Northern Colo.,Unruh Tate,300,0.618,58.0%,14.7%,54.5%,41.7%,24.3%,49.3%,44.4%,61.0%,41.5%,90.8%,20.7%,95.2%,
Northern Colo.,Svihovec Tevin,254,0.523,45.3%,33.9%,50.0%,18.6%,44.1%,37.5%,7.1%,22.0%,35.7%,85.0%,49.6%,77.8%,
Northern Colo.,Huskisson Tim,216,0.617,60.4%,53.2%,67.0%,24.7%,20.4%,36.4%,37.5%,26.4%,43.9%,92.0%,50.0%,63.9%,
Northern Colo.,Wilson Jordan,209,0.525,50.2%,15.8%,60.6%,20.0%,39.7%,44.6%,13.5%,44.5%,34.4%,46.9%,17.7%,75.7%,
Northern Colo.,Lee Dominique,128,0.647,66.4%,73.4%,74.5%,42.9%,19.5%,36.0%,0.0%,7.0%,44.4%,100.0%,57.8%,55.4%,
Northern Colo.,Spence Corey,106,0.410,36.8%,69.8%,44.6%,15.2%,17.0%,16.7%,0.0%,13.2%,14.3%,100.0%,38.7%,61.0%,
Northern Colo.,Osborne Connor,80,0.518,52.5%,63.8%,64.7%,57.6%,36.2%,31.0%,44.4%,0.0%,---,---,58.8%,46.8%,
Northern Colo.,Johnson Anthony,63,0.587,57.1%,22.2%,71.4%,50.0%,28.6%,27.8%,0.0%,49.2%,45.2%,92.9%,28.6%,66.7%,
Northern Colo.,McDavis Cody,58,0.628,60.3%,37.9%,86.4%,73.7%,62.1%,44.4%,56.2%,0.0%,---,---,29.3%,76.5%,
Northern Colo.,Keane Brendan,19,0.359,34.2%,26.3%,80.0%,50.0%,57.9%,9.1%,0.0%,15.8%,33.3%,100.0%,5.3%,100.0%,
Northern Colo.,James Xzaivier,4,0.471,50.0%,25.0%,100.0%,0.0%,25.0%,100.0%,0.0%,50.0%,0.0%,---,125.0%,40.0%,
Northern Colo.,Dotson Jon'Te,2,0.500,50.0%,50.0%,100.0%,0.0%,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Northern Colo.,DISONMICHAEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,EGWUONWUPAUL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,BIGLOWANTONIO,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,Total,1752,0.573,54.7%,41.2%,64.3%,37.9%,30.7%,39.0%,26.2%,28.1%,38.6%,83.2%,37.2%,68.5%,
Southern Miss.,Brooks Jerrold,290,0.501,46.6%,16.6%,66.7%,53.1%,19.0%,18.2%,20.0%,64.5%,33.2%,87.1%,26.2%,75.0%,
Southern Miss.,Watson Neil,282,0.579,50.7%,16.0%,53.3%,37.5%,19.5%,30.9%,23.5%,64.5%,37.4%,88.2%,39.0%,91.8%,
Southern Miss.,Brown Aaron,240,0.576,51.9%,32.9%,59.5%,48.9%,21.2%,25.5%,23.1%,45.8%,39.1%,97.7%,62.1%,73.2%,
Southern Miss.,Craig Michael,237,0.613,60.1%,48.9%,69.0%,60.0%,50.6%,50.8%,42.6%,0.4%,100.0%,100.0%,54.9%,62.3%,
Southern Miss.,Boardingham Daveon,223,0.612,57.8%,51.1%,72.8%,73.5%,48.9%,42.2%,39.1%,0.0%,---,---,77.1%,66.9%,
Southern Miss.,Bingaya Matt,156,0.541,51.6%,53.8%,63.1%,50.9%,41.7%,40.0%,50.0%,4.5%,14.3%,100.0%,52.6%,61.0%,
Southern Miss.,Eason Jeremiah,146,0.513,49.3%,43.2%,58.7%,51.4%,56.8%,42.2%,45.7%,0.0%,---,---,70.5%,54.4%,
Southern Miss.,Armelin Chip,139,0.569,57.2%,34.5%,83.3%,42.5%,25.2%,40.0%,28.6%,40.3%,30.4%,94.1%,12.9%,50.0%,
Southern Miss.,Houston Deonte,116,0.453,37.9%,23.3%,37.0%,0.0%,52.6%,36.1%,0.0%,24.1%,28.6%,87.5%,69.8%,64.2%,
Southern Miss.,Carey Norville,40,0.491,47.5%,52.5%,66.7%,78.6%,47.5%,26.3%,60.0%,0.0%,---,---,57.5%,52.2%,
Southern Miss.,Chapman Jamie,8,0.309,18.8%,0.0%,---,---,37.5%,0.0%,---,62.5%,20.0%,100.0%,87.5%,57.1%,
Southern Miss.,Ifeanyichukwu Ude,7,0.480,42.9%,42.9%,33.3%,100.0%,57.1%,50.0%,50.0%,0.0%,---,---,71.4%,60.0%,
Southern Miss.,Total,1884,0.555,51.7%,34.4%,65.0%,55.3%,35.0%,38.0%,35.9%,30.6%,34.9%,90.5%,50.7%,67.9%,
Siena,Poole Rob,429,0.545,49.5%,24.9%,63.6%,50.0%,29.1%,30.4%,42.1%,45.9%,36.0%,88.7%,39.9%,76.6%,
Siena,Bisping Brett,302,0.586,53.6%,57.0%,59.3%,58.8%,30.5%,45.7%,69.0%,12.6%,31.6%,100.0%,50.0%,75.5%,
Siena,Long Lavon,294,0.493,43.0%,63.3%,47.8%,50.6%,34.0%,33.0%,63.6%,2.7%,37.5%,100.0%,50.0%,72.1%,
Siena,Wright Marquis,284,0.485,43.5%,58.5%,52.4%,34.5%,28.2%,32.5%,38.5%,13.4%,18.4%,100.0%,41.9%,69.7%,
Siena,Hymes Evan,276,0.497,42.9%,44.2%,41.0%,26.0%,17.4%,33.3%,12.5%,38.4%,33.0%,82.9%,38.0%,82.9%,
Siena,White Maurice,169,0.419,35.2%,47.9%,48.1%,30.8%,43.8%,25.7%,78.9%,8.3%,7.1%,100.0%,46.7%,68.4%,
Siena,Oliver Ryan,150,0.534,52.0%,10.0%,80.0%,50.0%,20.7%,29.0%,77.8%,69.3%,36.5%,92.1%,18.0%,66.7%,
Siena,Silas Imoh,130,0.490,49.2%,66.9%,54.0%,57.4%,33.1%,39.5%,23.5%,0.0%,---,---,30.8%,45.0%,
Siena,Ogunyemi Javion,69,0.340,31.9%,76.8%,32.1%,70.6%,23.2%,31.2%,60.0%,0.0%,---,---,40.6%,42.9%,
Siena,Wolfe Michael,47,0.543,45.7%,53.2%,68.0%,88.2%,29.8%,21.4%,66.7%,17.0%,12.5%,0.0%,61.7%,79.3%,
Siena,Audu Rich,10,0.394,35.0%,60.0%,16.7%,0.0%,30.0%,33.3%,0.0%,10.0%,100.0%,100.0%,30.0%,66.7%,
Siena,Cruz Steven,3,0.204,0.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,0.0%,---,133.3%,50.0%,
Siena,Wilson Mike,2,0.500,50.0%,50.0%,100.0%,100.0%,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Siena,GUERREROCEZAR,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Siena,Total,2165,0.508,45.8%,47.2%,51.9%,48.1%,29.0%,33.3%,52.2%,23.8%,32.8%,89.3%,41.7%,72.0%,
Southern Utah,Hess A.J.,220,0.549,50.5%,10.9%,62.5%,26.7%,31.8%,34.3%,33.3%,57.3%,38.1%,77.1%,25.5%,87.5%,
Southern Utah,Kennedy Trey,215,0.507,42.6%,28.8%,58.1%,19.4%,45.6%,36.7%,8.3%,25.6%,23.6%,38.5%,55.8%,77.5%,
Southern Utah,Oliverson Casey,157,0.547,54.5%,51.6%,71.6%,55.2%,47.8%,34.7%,46.2%,0.6%,100.0%,100.0%,36.9%,53.4%,
Southern Utah,Jeffery Jaren,139,0.531,51.4%,32.4%,64.4%,69.0%,47.5%,43.9%,65.5%,20.1%,32.1%,100.0%,50.4%,57.1%,
Southern Utah,Major Juwan,131,0.461,41.6%,38.2%,46.0%,30.4%,53.4%,38.6%,48.1%,8.4%,27.3%,66.7%,33.6%,70.5%,
Southern Utah,Parsons Race,115,0.442,41.3%,7.0%,25.0%,50.0%,12.2%,35.7%,0.0%,80.9%,29.0%,92.6%,17.4%,75.0%,
Southern Utah,Cheesman Jayson,100,0.382,33.0%,33.0%,60.6%,70.0%,67.0%,19.4%,84.6%,0.0%,---,---,43.0%,60.5%,
Southern Utah,Hanks Cal,97,0.442,39.2%,22.7%,81.8%,72.2%,77.3%,26.7%,80.0%,0.0%,---,---,49.5%,62.5%,
Southern Utah,Marshall John,95,0.552,46.8%,58.9%,50.0%,21.4%,38.9%,40.5%,26.7%,2.1%,50.0%,100.0%,96.8%,69.6%,
Southern Utah,Nsenki Chris,72,0.319,27.8%,27.8%,30.0%,33.3%,40.3%,27.6%,50.0%,31.9%,17.4%,100.0%,13.9%,90.0%,
Southern Utah,Rippetoe Eric,50,0.570,56.0%,6.0%,66.7%,0.0%,38.0%,42.1%,50.0%,56.0%,42.9%,100.0%,22.0%,63.6%,
Southern Utah,Anderson Mckay,42,0.536,53.6%,35.7%,40.0%,66.7%,19.0%,37.5%,66.7%,45.2%,47.4%,100.0%,4.8%,50.0%,
Southern Utah,Thomas Drake,18,0.264,25.0%,27.8%,0.0%,---,38.9%,42.9%,0.0%,33.3%,16.7%,100.0%,11.1%,50.0%,
Southern Utah,Jenson Taylor,10,0.450,45.0%,0.0%,---,---,10.0%,0.0%,---,90.0%,33.3%,100.0%,0.0%,---,
Southern Utah,SPRINGSLEN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,MAXWELLSTEPHEN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,Total,1461,0.493,44.9%,29.0%,57.3%,45.3%,43.5%,34.1%,44.2%,27.4%,32.7%,83.2%,39.4%,68.9%,
Western Ill.,Covington Garret,315,0.571,52.4%,13.7%,58.1%,16.0%,28.9%,38.5%,28.6%,57.5%,38.7%,90.0%,36.5%,80.0%,
Western Ill.,Sandifer Jabari,222,0.498,44.1%,36.9%,46.3%,15.8%,30.6%,39.7%,22.2%,32.4%,30.6%,86.4%,45.5%,72.3%,
Western Ill.,Link Adam,196,0.585,58.2%,68.9%,70.4%,46.3%,30.6%,31.7%,42.1%,0.5%,0.0%,---,42.9%,57.1%,
Western Ill.,Ochereobia Michael,184,0.594,58.7%,57.6%,61.3%,69.2%,42.4%,55.1%,65.1%,0.0%,---,---,45.7%,59.5%,
Western Ill.,Miklusak Mike,151,0.477,47.0%,9.3%,50.0%,28.6%,19.2%,34.5%,30.0%,71.5%,33.3%,91.7%,9.9%,60.0%,
Western Ill.,Stensgaard Tate,113,0.602,58.0%,48.7%,70.9%,74.4%,48.7%,45.5%,80.0%,2.7%,33.3%,100.0%,49.6%,66.1%,
Western Ill.,Roberts-Burnett Remy,89,0.381,37.1%,19.1%,64.7%,45.5%,75.3%,32.8%,36.4%,5.6%,0.0%,---,19.1%,47.1%,
Western Ill.,Foster Jordan,84,0.495,45.8%,35.7%,50.0%,26.7%,23.8%,20.0%,0.0%,40.5%,38.2%,76.9%,27.4%,73.9%,
Western Ill.,Conde Mohamed,80,0.442,40.0%,35.0%,64.3%,50.0%,63.8%,27.5%,85.7%,1.2%,0.0%,---,48.8%,59.0%,
Western Ill.,Hawthorne Jason,33,0.405,39.4%,18.2%,83.3%,40.0%,42.4%,57.1%,25.0%,39.4%,0.0%,---,33.3%,45.5%,
Western Ill.,KARHOFFJOHN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Western Ill.,Total,1467,0.532,50.3%,35.2%,61.6%,47.2%,36.3%,38.8%,46.9%,28.5%,34.0%,88.7%,37.2%,66.4%,
IPFW,Jacobo Luis,370,0.598,56.2%,18.9%,62.9%,36.4%,30.8%,46.5%,18.9%,50.3%,39.8%,75.7%,29.7%,80.9%,
IPFW,Forbes Steve,271,0.627,60.5%,63.8%,72.3%,66.4%,36.2%,39.8%,38.5%,0.0%,---,---,60.1%,66.9%,
IPFW,Evans Mo,237,0.639,61.2%,26.2%,62.9%,33.3%,13.9%,30.3%,10.0%,59.9%,45.1%,79.7%,28.7%,79.4%,
IPFW,Bland Pierre,234,0.608,57.3%,55.6%,66.2%,15.1%,23.1%,27.8%,13.3%,21.4%,44.0%,72.7%,51.3%,71.7%,
IPFW,Edwards Joseph,213,0.567,55.2%,46.0%,66.3%,47.7%,25.4%,38.9%,38.1%,28.6%,34.4%,90.5%,45.1%,60.4%,
IPFW,Kibiloski Michael,197,0.629,62.2%,11.2%,81.8%,50.0%,8.1%,43.8%,42.9%,80.7%,40.9%,96.9%,8.6%,76.5%,
IPFW,Reed Joe,197,0.590,57.4%,68.0%,68.7%,60.9%,22.3%,34.1%,53.3%,9.6%,21.1%,100.0%,52.3%,62.1%,
IPFW,McCray Isaiah,181,0.451,42.5%,44.2%,45.0%,22.2%,15.5%,28.6%,12.5%,40.3%,30.1%,104.5%,64.1%,50.9%,
IPFW,Harden Kevin,28,0.393,39.3%,10.7%,33.3%,0.0%,35.7%,10.0%,100.0%,53.6%,40.0%,66.7%,0.0%,---,
IPFW,Graham Herbert,20,0.607,62.5%,5.0%,100.0%,0.0%,15.0%,33.3%,0.0%,80.0%,43.8%,71.4%,15.0%,33.3%,
IPFW,Calhoun Brent,14,0.409,42.9%,50.0%,57.1%,100.0%,50.0%,28.6%,0.0%,0.0%,---,---,28.6%,25.0%,
IPFW,Dunn Will,10,0.441,50.0%,30.0%,66.7%,50.0%,50.0%,60.0%,0.0%,20.0%,0.0%,---,100.0%,30.0%,
IPFW,Bloom Jared,4,0.447,50.0%,25.0%,100.0%,0.0%,50.0%,50.0%,0.0%,25.0%,0.0%,---,25.0%,0.0%,
IPFW,Osborn Trevor,3,0.253,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,66.7%,100.0%,
IPFW,Total,1979,0.586,56.5%,39.6%,65.6%,45.5%,23.7%,37.5%,27.8%,36.7%,39.3%,84.6%,41.1%,66.3%,
Pittsburgh,Patterson Lamar,458,0.569,52.8%,26.4%,65.3%,35.4%,28.6%,32.8%,32.6%,45.0%,38.8%,83.8%,38.2%,75.4%,
Pittsburgh,Wright Cameron,333,0.499,47.1%,33.3%,61.3%,69.1%,53.8%,41.3%,62.2%,12.9%,23.3%,90.0%,28.2%,67.0%,
Pittsburgh,Zanna Talib,273,0.616,58.6%,63.7%,71.3%,66.9%,35.5%,37.1%,61.1%,0.7%,0.0%,---,73.6%,66.7%,
Pittsburgh,Robinson James,207,0.533,45.9%,24.2%,56.0%,46.4%,42.0%,35.6%,35.5%,33.8%,34.3%,100.0%,51.7%,79.4%,
Pittsburgh,Young Michael,167,0.522,44.3%,40.7%,51.5%,57.1%,42.5%,33.8%,70.8%,16.8%,35.7%,90.0%,49.1%,81.7%,
Pittsburgh,Newkirk Josh,134,0.539,54.9%,22.4%,53.3%,62.5%,38.1%,45.1%,39.1%,39.6%,43.4%,100.0%,28.4%,44.7%,
Pittsburgh,Artis Jamel,126,0.546,49.2%,34.9%,59.1%,69.2%,43.7%,43.6%,87.5%,21.4%,29.6%,100.0%,57.1%,70.8%,
Pittsburgh,Johnson Durand,111,0.554,50.5%,27.0%,60.0%,55.6%,14.4%,31.2%,40.0%,58.6%,33.8%,86.4%,30.6%,85.3%,
Pittsburgh,Randall Derrick,55,0.545,56.4%,81.8%,60.0%,51.9%,18.2%,40.0%,50.0%,0.0%,---,---,56.4%,45.2%,
Pittsburgh,Jones Chris,54,0.546,48.1%,35.2%,63.2%,33.3%,33.3%,44.4%,25.0%,31.5%,23.5%,100.0%,46.3%,80.0%,
Pittsburgh,Nwankwo Aron,9,0.503,50.0%,33.3%,100.0%,66.7%,33.3%,0.0%,---,33.3%,33.3%,100.0%,22.2%,50.0%,
Pittsburgh,Ko Joshua,7,0.500,50.0%,0.0%,---,---,57.1%,50.0%,50.0%,42.9%,33.3%,100.0%,0.0%,---,
Pittsburgh,Lecak Mike,5,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Pittsburgh,Uchebo Joseph,5,0.400,40.0%,80.0%,50.0%,50.0%,20.0%,0.0%,---,0.0%,---,---,0.0%,---,
Pittsburgh,Total,1944,0.550,50.7%,36.0%,62.7%,57.1%,37.2%,37.9%,53.6%,26.9%,35.1%,90.2%,44.3%,71.2%,
Montana,Jamar Kareem,386,0.577,53.0%,30.6%,59.3%,17.1%,36.0%,48.2%,23.9%,33.4%,34.9%,55.6%,56.7%,71.2%,
Montana,Gregory Jordan,287,0.606,55.1%,19.9%,59.6%,2.9%,21.6%,50.0%,16.1%,58.5%,36.9%,95.2%,39.4%,85.8%,
Montana,DeShields Keron,257,0.585,56.0%,45.5%,68.4%,13.8%,19.5%,32.0%,18.8%,35.0%,35.6%,81.2%,36.6%,69.1%,
Montana,Weisner Mike,158,0.693,65.8%,16.5%,73.1%,73.7%,18.4%,44.8%,53.8%,65.2%,46.6%,100.0%,24.1%,94.7%,
Montana,Dunn Mario,109,0.609,59.6%,55.0%,63.3%,31.6%,15.6%,35.3%,16.7%,29.4%,43.8%,92.9%,90.8%,60.6%,
Montana,Hutchison Eric,71,0.593,49.3%,63.4%,62.2%,67.9%,36.6%,26.9%,57.1%,0.0%,---,---,62.0%,88.6%,
Montana,Gfeller Brandon,64,0.482,47.7%,7.8%,80.0%,50.0%,9.4%,16.7%,0.0%,82.8%,32.1%,88.2%,7.8%,60.0%,
Montana,Kemp Chris,57,0.612,61.4%,87.7%,66.0%,57.6%,12.3%,28.6%,0.0%,0.0%,---,---,36.8%,57.1%,
Montana,Martin Andy,52,0.552,50.0%,67.3%,62.9%,81.8%,32.7%,23.5%,100.0%,0.0%,---,---,46.2%,75.0%,
Montana,Lopez Jack,14,0.465,35.7%,7.1%,0.0%,---,28.6%,50.0%,50.0%,64.3%,22.2%,100.0%,64.3%,77.8%,
Montana,Bradshaw Riley,13,0.358,30.8%,38.5%,20.0%,0.0%,15.4%,0.0%,---,46.2%,33.3%,100.0%,15.4%,100.0%,
Montana,Emerson Nick,7,0.401,42.9%,57.1%,75.0%,33.3%,0.0%,---,---,42.9%,0.0%,---,14.3%,0.0%,
Montana,Young Morgan,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
Montana,Total,1475,0.592,55.2%,35.5%,63.5%,32.8%,24.3%,41.5%,27.5%,40.2%,37.4%,85.6%,45.5%,73.8%,
LIU Brooklyn,Reed E.J.,268,0.521,46.6%,57.5%,53.9%,48.2%,20.9%,37.5%,23.8%,21.6%,24.1%,100.0%,58.6%,68.2%,
LIU Brooklyn,Atterberry Landon,252,0.552,55.0%,50.0%,64.3%,74.1%,31.3%,44.3%,48.6%,18.7%,31.9%,100.0%,27.0%,54.4%,
LIU Brooklyn,Martin Gerrell,242,0.595,56.4%,29.8%,58.3%,40.5%,14.9%,16.7%,16.7%,55.4%,44.0%,96.6%,21.1%,86.3%,
LIU Brooklyn,Brickman Jason,234,0.593,53.6%,39.3%,44.6%,9.8%,6.4%,53.3%,12.5%,54.3%,40.2%,33.3%,37.6%,86.4%,
LIU Brooklyn,Joseph Troy,182,0.491,44.8%,25.8%,53.2%,52.0%,13.2%,29.2%,0.0%,61.0%,29.7%,100.0%,25.3%,80.4%,
LIU Brooklyn,Fleming Iverson,107,0.455,42.5%,38.3%,46.3%,47.4%,17.8%,36.8%,28.6%,43.9%,27.7%,92.3%,25.2%,66.7%,
LIU Brooklyn,Parga Gilbert,104,0.514,42.3%,42.3%,40.9%,50.0%,11.5%,41.7%,40.0%,46.2%,29.2%,100.0%,71.2%,74.3%,
LIU Brooklyn,Feidanga Glenn,94,0.493,43.6%,59.6%,51.8%,72.4%,40.4%,31.6%,41.7%,0.0%,---,---,57.4%,66.7%,
LIU Brooklyn,Hernandez Joel,80,0.449,45.0%,47.5%,47.4%,33.3%,26.2%,42.9%,22.2%,26.2%,28.6%,100.0%,30.0%,41.7%,
LIU Brooklyn,Griggs D.J.,69,0.507,44.2%,37.7%,42.3%,54.5%,14.5%,30.0%,33.3%,47.8%,33.3%,90.9%,42.0%,79.3%,
LIU Brooklyn,Carter Chris,21,0.596,57.1%,19.0%,50.0%,100.0%,57.1%,58.3%,28.6%,23.8%,40.0%,100.0%,33.3%,71.4%,
LIU Brooklyn,MAJORDOMINIQUE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
LIU Brooklyn,Total,1653,0.533,49.4%,42.3%,52.7%,50.7%,19.5%,37.3%,31.7%,38.2%,34.5%,82.6%,37.8%,71.7%,
Massachusetts,Williams Chaz,402,0.528,47.0%,40.5%,50.9%,19.3%,22.4%,27.8%,0.0%,37.1%,36.2%,51.9%,45.5%,75.4%,
Massachusetts,Carter Sampson,275,0.521,47.8%,49.8%,50.4%,60.9%,13.8%,26.3%,50.0%,36.4%,35.0%,94.3%,41.5%,70.2%,
Massachusetts,Gordon Derrick,274,0.488,47.8%,52.9%,57.9%,60.7%,45.6%,37.6%,57.4%,1.5%,0.0%,---,32.5%,52.8%,
Massachusetts,Lalanne Cady,262,0.584,55.7%,78.6%,65.0%,63.4%,18.3%,18.8%,44.4%,3.1%,25.0%,50.0%,46.6%,67.2%,
Massachusetts,Putney Raphiael,246,0.539,51.4%,46.7%,62.6%,61.1%,13.8%,23.5%,12.5%,39.4%,32.0%,96.8%,21.1%,75.0%,
Massachusetts,Davis Trey,238,0.540,49.2%,18.5%,50.0%,18.2%,30.3%,36.1%,19.2%,51.3%,37.7%,84.8%,37.8%,76.7%,
Massachusetts,Esho Maxie,198,0.580,56.6%,69.7%,68.1%,59.6%,28.8%,31.6%,44.4%,1.5%,0.0%,---,50.0%,60.6%,
Massachusetts,Bergantino Tyler,21,0.565,61.9%,95.2%,65.0%,38.5%,4.8%,0.0%,---,0.0%,---,---,38.1%,25.0%,
Massachusetts,Dyson Demetrius,21,0.428,40.5%,14.3%,33.3%,100.0%,9.5%,0.0%,---,76.2%,31.2%,80.0%,23.8%,60.0%,
Massachusetts,Santee Clyde,15,0.719,73.3%,40.0%,83.3%,60.0%,0.0%,---,---,60.0%,44.4%,100.0%,33.3%,60.0%,
Massachusetts,Berger Seth,9,0.402,33.3%,44.4%,75.0%,66.7%,11.1%,0.0%,---,44.4%,0.0%,---,22.2%,100.0%,
Massachusetts,MCKOYDOMINIQUE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Massachusetts,Total,1961,0.538,50.4%,50.0%,59.1%,53.3%,23.9%,30.6%,35.0%,26.1%,34.6%,78.5%,39.2%,68.3%,
Wofford,Cochran Karl,452,0.521,50.6%,27.0%,59.8%,16.4%,29.4%,30.1%,55.0%,43.6%,39.1%,85.7%,17.7%,67.5%,
Wofford,Collins Spencer,324,0.533,47.7%,33.0%,63.6%,33.8%,38.6%,36.8%,34.8%,28.4%,29.3%,100.0%,42.0%,77.2%,
Wofford,Skinner Lee,269,0.525,48.9%,56.5%,63.2%,51.0%,37.9%,30.4%,32.3%,5.6%,20.0%,66.7%,48.0%,65.1%,
Wofford,Garcia Eric,158,0.595,57.3%,19.0%,53.3%,25.0%,25.9%,31.7%,30.8%,55.1%,47.1%,95.1%,30.4%,70.8%,
Wofford,Gordon Justin,153,0.504,51.0%,57.5%,61.4%,57.4%,41.2%,38.1%,8.3%,1.3%,0.0%,---,37.9%,44.8%,
Wofford,Allen Jaylen,140,0.553,53.6%,27.1%,57.9%,27.3%,20.7%,37.9%,45.5%,52.1%,38.4%,100.0%,22.1%,67.7%,
Wofford,Neumann CJ,107,0.577,58.4%,81.3%,64.4%,57.1%,15.9%,29.4%,80.0%,2.8%,33.3%,100.0%,28.0%,50.0%,
Wofford,Faithful Indiana,40,0.374,28.8%,37.5%,53.3%,37.5%,27.5%,18.2%,0.0%,35.0%,7.1%,100.0%,42.5%,76.5%,
Wofford,Swinton John,38,0.574,52.6%,31.6%,66.7%,25.0%,23.7%,33.3%,33.3%,44.7%,35.3%,100.0%,50.0%,73.7%,
Wofford,Smith Aerris,35,0.528,51.4%,71.4%,60.0%,46.7%,28.6%,30.0%,0.0%,0.0%,---,---,45.7%,56.2%,
Wofford,Grossenbacher Zac,26,0.573,57.7%,23.1%,50.0%,33.3%,3.8%,0.0%,---,73.1%,42.1%,100.0%,15.4%,50.0%,
Wofford,LEE,13,0.536,38.5%,30.8%,100.0%,75.0%,69.2%,11.1%,0.0%,0.0%,---,---,61.5%,100.0%,
Wofford,KARL,13,0.269,26.9%,7.7%,100.0%,100.0%,38.5%,20.0%,0.0%,53.8%,14.3%,100.0%,0.0%,---,
Wofford,ERIC,11,0.388,36.4%,0.0%,---,---,36.4%,25.0%,0.0%,63.6%,28.6%,100.0%,36.4%,50.0%,
Wofford,Wagenlander Eric,8,0.188,18.8%,0.0%,---,---,25.0%,0.0%,---,75.0%,16.7%,100.0%,0.0%,---,
Wofford,CJ,5,0.600,60.0%,40.0%,100.0%,50.0%,60.0%,33.3%,100.0%,0.0%,---,---,0.0%,---,
Wofford,Korkowski Zach,5,0.764,60.0%,20.0%,100.0%,0.0%,40.0%,100.0%,0.0%,40.0%,0.0%,---,120.0%,100.0%,
Wofford,Tate Jeremiah,4,0.146,25.0%,25.0%,0.0%,---,75.0%,33.3%,100.0%,0.0%,---,---,150.0%,0.0%,
Wofford,ZAC,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Wofford,INDIANA,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Wofford,MILLERCONNOR,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wofford,GIBSONONELL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wofford,Total,1804,0.529,50.2%,38.3%,61.8%,41.0%,31.5%,32.5%,35.7%,30.2%,36.0%,92.9%,32.8%,66.4%,
Bryant,Starks Dyami,464,0.550,51.1%,28.7%,51.1%,16.2%,19.8%,40.2%,21.6%,51.5%,36.8%,80.7%,23.1%,86.0%,
